facility_name,facility_code,facility_type,facility_ownership,latitude,longitude,admin1,status,service_category,service_group,service_detail
Mayanga Health Post,3530,Health Post,Public,-8.786396,31.390706,Northern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Mayanga Health Post,3530,Health Post,Public,-8.786396,31.390706,Northern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Mayanga Health Post,3530,Health Post,Public,-8.786396,31.390706,Northern,Functional,Public Health Services,Public Health Services,Public Health Services
Kafulamase Health Post,1817,Health Post,Public,-14.484307,28.512841,Central,Functional,Maternity,Maternity,Maternity
Kafulamase Health Post,1817,Health Post,Public,-14.484307,28.512841,Central,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Kafulamase Health Post,1817,Health Post,Public,-14.484307,28.512841,Central,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Kafulamase Health Post,1817,Health Post,Public,-14.484307,28.512841,Central,Functional,Public Health Services,Public Health Services,Public Health Services
Lui River Rural Health Centre,1447,Health Centre,Public,-15.7598,23.5246,Western,Functional,Maternity,Maternity,Maternity
Lui River Rural Health Centre,1447,Health Centre,Public,-15.7598,23.5246,Western,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Lui River Rural Health Centre,1447,Health Centre,Public,-15.7598,23.5246,Western,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Lui River Rural Health Centre,1447,Health Centre,Public,-15.7598,23.5246,Western,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Lui River Rural Health Centre,1447,Health Centre,Public,-15.7598,23.5246,Western,Functional,Dental,Dental,Dental
Lui River Rural Health Centre,1447,Health Centre,Public,-15.7598,23.5246,Western,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Lui River Rural Health Centre,1447,Health Centre,Public,-15.7598,23.5246,Western,Functional,Public Health Services,Public Health Services,Public Health Services
Kamisamba Health Post,3578,Health Post,Public,-13.989471,23.617306,North-Western,Functional,Maternity,Maternity,Maternity
Kamisamba Health Post,3578,Health Post,Public,-13.989471,23.617306,North-Western,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Kamisamba Health Post,3578,Health Post,Public,-13.989471,23.617306,North-Western,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Kamisamba Health Post,3578,Health Post,Public,-13.989471,23.617306,North-Western,Functional,Public Health Services,Public Health Services,Public Health Services
Miteta Health Post,3148,Health Post,Public,-12.389875,27.763988,Copperbelt,Functional,Maternity,Maternity,Maternity
Miteta Health Post,3148,Health Post,Public,-12.389875,27.763988,Copperbelt,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Miteta Health Post,3148,Health Post,Public,-12.389875,27.763988,Copperbelt,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Miteta Health Post,3148,Health Post,Public,-12.389875,27.763988,Copperbelt,Functional,Public Health Services,Public Health Services,Public Health Services
Silowana Rural Health Centre,1311,Health Centre,Public,-16.195841,23.159877,Western,Functional,Public Health Services,Public Health Services,Public Health Services
Silowana Rural Health Centre,1311,Health Centre,Public,-16.195841,23.159877,Western,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Silowana Rural Health Centre,1311,Health Centre,Public,-16.195841,23.159877,Western,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Silowana Rural Health Centre,1311,Health Centre,Public,-16.195841,23.159877,Western,Functional,Maternity,Maternity,Maternity
Silowana Rural Health Centre,1311,Health Centre,Public,-16.195841,23.159877,Western,Functional,Dental,Dental,Dental
Silowana Rural Health Centre,1311,Health Centre,Public,-16.195841,23.159877,Western,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Silowana Rural Health Centre,1311,Health Centre,Public,-16.195841,23.159877,Western,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Twingi Health Post,3865,Health Post,Public,-11.7484399,29.5073267,Luapula,Functional,Public Health Services,Public Health Services,Public Health Services
Twingi Health Post,3865,Health Post,Public,-11.7484399,29.5073267,Luapula,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Twingi Health Post,3865,Health Post,Public,-11.7484399,29.5073267,Luapula,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Twingi Health Post,3865,Health Post,Public,-11.7484399,29.5073267,Luapula,Functional,Maternity,Maternity,Maternity
Kaanzwa Rural Health centre,1469,Health Centre,Public,-15.656098,26.107979,Southern,Functional,Maternity,Maternity,Maternity
Kaanzwa Rural Health centre,1469,Health Centre,Public,-15.656098,26.107979,Southern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Kaanzwa Rural Health centre,1469,Health Centre,Public,-15.656098,26.107979,Southern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Kaanzwa Rural Health centre,1469,Health Centre,Public,-15.656098,26.107979,Southern,Functional,Dental,Dental,Dental
Kaanzwa Rural Health centre,1469,Health Centre,Public,-15.656098,26.107979,Southern,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Kaanzwa Rural Health centre,1469,Health Centre,Public,-15.656098,26.107979,Southern,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Kaanzwa Rural Health centre,1469,Health Centre,Public,-15.656098,26.107979,Southern,Functional,Public Health Services,Public Health Services,Public Health Services
Kampinda Rural Health Centre,3492,Health Centre,Public,-8.766667,29.766667,Northern,Functional,Public Health Services,Public Health Services,Public Health Services
Kampinda Rural Health Centre,3492,Health Centre,Public,-8.766667,29.766667,Northern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Kampinda Rural Health Centre,3492,Health Centre,Public,-8.766667,29.766667,Northern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Kampinda Rural Health Centre,3492,Health Centre,Public,-8.766667,29.766667,Northern,Functional,Maternity,Maternity,Maternity
Kampinda Rural Health Centre,3492,Health Centre,Public,-8.766667,29.766667,Northern,Functional,Dental,Dental,Dental
Kampinda Rural Health Centre,3492,Health Centre,Public,-8.766667,29.766667,Northern,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Kampinda Rural Health Centre,3492,Health Centre,Public,-8.766667,29.766667,Northern,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Mwenyi Health Post,1720,Health Post,Public,-14.944999,22.569107,Western,Functional,Public Health Services,Public Health Services,Public Health Services
Mwenyi Health Post,1720,Health Post,Public,-14.944999,22.569107,Western,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Mwenyi Health Post,1720,Health Post,Public,-14.944999,22.569107,Western,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Mwenyi Health Post,1720,Health Post,Public,-14.944999,22.569107,Western,Functional,Maternity,Maternity,Maternity
Chondwe Health Post,2218,Health Post,Public,-13.3096,28.760481,Copperbelt,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Chondwe Health Post,2218,Health Post,Public,-13.3096,28.760481,Copperbelt,Functional,Public Health Services,Public Health Services,Public Health Services
Chondwe Health Post,2218,Health Post,Public,-13.3096,28.760481,Copperbelt,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Chondwe Health Post,2218,Health Post,Public,-13.3096,28.760481,Copperbelt,Functional,Maternity,Maternity,Maternity
Ndoba Rural Health Center,2724,Health Centre,Public,-11.2667,29.5236,Luapula,Functional,Public Health Services,Public Health Services,Public Health Services
Ndoba Rural Health Center,2724,Health Centre,Public,-11.2667,29.5236,Luapula,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Ndoba Rural Health Center,2724,Health Centre,Public,-11.2667,29.5236,Luapula,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Ndoba Rural Health Center,2724,Health Centre,Public,-11.2667,29.5236,Luapula,Functional,Maternity,Maternity,Maternity
Ndoba Rural Health Center,2724,Health Centre,Public,-11.2667,29.5236,Luapula,Functional,Dental,Dental,Dental
Ndoba Rural Health Center,2724,Health Centre,Public,-11.2667,29.5236,Luapula,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Ndoba Rural Health Center,2724,Health Centre,Public,-11.2667,29.5236,Luapula,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Kampamba Health Post,2896,Health Post,Public,-10.022273,31.925295,Northern,Functional,Maternity,Maternity,Maternity
Kampamba Health Post,2896,Health Post,Public,-10.022273,31.925295,Northern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Kampamba Health Post,2896,Health Post,Public,-10.022273,31.925295,Northern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Kampamba Health Post,2896,Health Post,Public,-10.022273,31.925295,Northern,Functional,Public Health Services,Public Health Services,Public Health Services
Mukangala Health Centre,3635,Health Centre,Public,-11.4287,24.3314,North-Western,Functional,Public Health Services,Public Health Services,Public Health Services
Mukangala Health Centre,3635,Health Centre,Public,-11.4287,24.3314,North-Western,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Mukangala Health Centre,3635,Health Centre,Public,-11.4287,24.3314,North-Western,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Mukangala Health Centre,3635,Health Centre,Public,-11.4287,24.3314,North-Western,Functional,Maternity,Maternity,Maternity
Mukangala Health Centre,3635,Health Centre,Public,-11.4287,24.3314,North-Western,Functional,Dental,Dental,Dental
Mukangala Health Centre,3635,Health Centre,Public,-11.4287,24.3314,North-Western,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Mukangala Health Centre,3635,Health Centre,Public,-11.4287,24.3314,North-Western,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Mwaiseni Urban Health Center,3815,Health Centre,Public,-12.82212,28.24862,Copperbelt,Functional,Maternity,Maternity,Maternity
